"impactCategory","impactUnits","year","wasteshed","material","magnitude","pctOfTotal","datatype"
"Smog","kg O3 eq.",2018,"Sherman","Glass",2251.15610439118,0.0228080585974018,"impact"
"Smog","kg O3 eq.",2018,"Sherman","PaperFiber",20854.7373587023,0.211294130506044,"impact"
"Smog","kg O3 eq.",2018,"Sherman","PlasticFilm",6399.6241752403,0.0648391299499441,"impact"
"Smog","kg O3 eq.",2018,"Sherman","RigidPlastic",2615.33388230763,0.0264978018730402,"impact"
"Smog","kg O3 eq.",2018,"Sherman","ScrapMetal",9119.88217821854,0.092399992482291,"impact"
"Smog","kg O3 eq.",2018,"Sherman","TinnedCan",858.757064611388,0.00870067669335904,"impact"
"Smog","kg O3 eq.",2018,"Sherman","YardDebris",564.247458322602,0.00571679106027052,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","Aluminum",42079.7811712874,0.0155159239068207,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","Cardboard",177847.652861494,0.0655771149943264,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","Carpeting",81567.071322154,0.030075928075413,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","Electronics",820392.045779085,0.302500160451282,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","FoodWaste",372087.429489816,0.137198437870866,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","Glass",86939.1546573235,0.0320567567282594,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","PaperFiber",528887.796829487,0.195014864203994,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","PlasticFilm",147366.661065169,0.0543379702993701,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","RigidPlastic",66130.3991530039,0.0243840203685712,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","ScrapMetal",352372.901080696,0.129929171868516,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","TinnedCan",21615.7328501514,0.00797029016685956,"impact"
"Smog","kg O3 eq.",2018,"Tillamook","YardDebris",14751.7559851272,0.00543936106572245,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","Aluminum",200499.24752357,0.0247098627779882,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","Cardboard",425405.363980044,0.0524276689254473,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","Carpeting",240090.638017595,0.0295891719942589,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","Electronics",2134017.83773349,0.262999929363699,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","FoodWaste",1113847.16882578,0.1372723889854,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","Glass",219063.438036166,0.0269977446818679,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","PaperFiber",1452389.61122085,0.178994926099281,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","PlasticFilm",442422.712140525,0.0545249153893837,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","RigidPlastic",184344.848898195,0.0227189676588083,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","ScrapMetal",1603348.55450803,0.197599358882989,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","TinnedCan",59046.8142458245,0.00727702819592958,"impact"
"Smog","kg O3 eq.",2018,"Umatilla","YardDebris",39662.209304217,0.00488803704494621,"impact"
"Smog","kg O3 eq.",2018,"Union","Aluminum",29587.2645123527,0.0172767441001398,"impact"
"Smog","kg O3 eq.",2018,"Union","Cardboard",129325.57982887,0.0755164421291044,"impact"
"Smog","kg O3 eq.",2018,"Union","Carpeting",54730.3765092871,0.0319584363421121,"impact"
"Smog","kg O3 eq.",2018,"Union","Electronics",531900.336662663,0.310589916126325,"impact"
"Smog","kg O3 eq.",2018,"Union","FoodWaste",256525.731567483,0.149791793612493,"impact"
"Smog","kg O3 eq.",2018,"Union","Glass",50849.6074088955,0.0296923581573173,"impact"
"Smog","kg O3 eq.",2018,"Union","PaperFiber",384407.225137898,0.224464997640439,"impact"
"Smog","kg O3 eq.",2018,"Union","PlasticFilm",98892.7163869315,0.0577459316548645,"impact"
"Smog","kg O3 eq.",2018,"Union","RigidPlastic",43115.4420561155,0.0251761854786176,"impact"
"Smog","kg O3 eq.",2018,"Union","ScrapMetal",106864.580022713,0.0624009023088464,"impact"
"Smog","kg O3 eq.",2018,"Union","TinnedCan",15138.3553930312,0.00883966451556135,"impact"
"Smog","kg O3 eq.",2018,"Union","YardDebris",11211.4187273849,0.0065466279341801,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","Aluminum",8278.71676527054,0.0192657375305129,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","Cardboard",22285.0168026218,0.051860366377488,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","Carpeting",14748.2839748651,0.0343213297593635,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","Electronics",133481.936691488,0.310631228278132,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","FoodWaste",67232.4548418222,0.156459372296484,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","Glass",19787.5359978051,0.0460483775104525,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","PaperFiber",88455.4367388691,0.205848234174038,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","PlasticFilm",26665.1581312542,0.0620535709014051,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","RigidPlastic",12113.161643385,0.0281890297135327,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","ScrapMetal",29595.2499161333,0.0688723063248228,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","TinnedCan",3554.96179359462,0.00827289576250618,"impact"
"Smog","kg O3 eq.",2018,"Wallowa","YardDebris",3513.99117365236,0.00817755137126172,"impact"
"Smog","kg O3 eq.",2018,"Wasco","Aluminum",44718.1013827827,0.0221947038259781,"impact"
"Smog","kg O3 eq.",2018,"Wasco","Cardboard",129178.995219091,0.0641147421462094,"impact"
"Smog","kg O3 eq.",2018,"Wasco","Carpeting",66189.2938269303,0.0328513896501198,"impact"
"Smog","kg O3 eq.",2018,"Wasco","Electronics",642003.805016659,0.318642425927812,"impact"
"Smog","kg O3 eq.",2018,"Wasco","FoodWaste",301994.119020763,0.149887178158097,"impact"
"Smog","kg O3 eq.",2018,"Wasco","Glass",75528.785139644,0.0374868110379067,"impact"
"Smog","kg O3 eq.",2018,"Wasco","PaperFiber",408997.482036849,0.202995603540397,"impact"
"Smog","kg O3 eq.",2018,"Wasco","PlasticFilm",119802.293346208,0.0594608522336724,"impact"
"Smog","kg O3 eq.",2018,"Wasco","RigidPlastic",52026.9007398382,0.0258222423850235,"impact"
"Smog","kg O3 eq.",2018,"Wasco","ScrapMetal",145537.063975145,0.0722336577526172,"impact"
"Smog","kg O3 eq.",2018,"Wasco","TinnedCan",16950.3271366224,0.00841286814327093,"impact"
"Smog","kg O3 eq.",2018,"Wasco","YardDebris",11882.3901332284,0.00589752519889557,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","Aluminum",814.446180681701,0.0208082573978034,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","Cardboard",1667.75320401594,0.042609369125076,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","Carpeting",1086.53359774204,0.0277598094379348,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","Electronics",12795.4933711426,0.326911619102649,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","FoodWaste",4953.19082192385,0.126548901582129,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","Glass",1204.56198031241,0.0307753125160081,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","PaperFiber",6360.2549117243,0.162497933513578,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","PlasticFilm",1951.65173779207,0.0498626829790721,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","RigidPlastic",909.941706944594,0.0232480693067423,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","ScrapMetal",6962.73602867787,0.17789070280423,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","TinnedCan",261.889553448207,0.00669100717420618,"impact"
"Smog","kg O3 eq.",2018,"Wheeler","YardDebris",172.074875402932,0.00439633506057107,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","Aluminum",113536.257352268,0.0139196394472938,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","Cardboard",495718.536196428,0.0607755042495834,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","Carpeting",259324.740979445,0.0317934286225142,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","Electronics",2524538.81000017,0.309510554825425,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","FoodWaste",1183471.88461253,0.14509463596905,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","Glass",316896.622323969,0.0388517890908511,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","PaperFiber",1859203.05669026,0.227939838884588,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","PlasticFilm",470352.301942449,0.0576655828624845,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","RigidPlastic",212932.632446742,0.0261057175861063,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","ScrapMetal",543369.716012629,0.0666175784710519,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","TinnedCan",107587.560013124,0.0131903242129098,"impact"
"Smog","kg O3 eq.",2018,"Yamhill","YardDebris",69619.4776238632,0.00853540577814159,"impact"
"Water consumption","kg",2018,"Baker","Aluminum",6827965.23935972,0.0161433559583884,"impact"
"Water consumption","kg",2018,"Baker","Cardboard",6280504.8084373,0.0148489954425252,"impact"
"Water consumption","kg",2018,"Baker","Carpeting",5462911.1846382,0.0129159591080381,"impact"
"Water consumption","kg",2018,"Baker","Electronics",48836501.4214843,0.115464124167581,"impact"
"Water consumption","kg",2018,"Baker","FoodWaste",252532996.948929,0.597063681209872,"impact"
"Water consumption","kg",2018,"Baker","Glass",2910399.62609762,0.00688105687393043,"impact"
"Water consumption","kg",2018,"Baker","PaperFiber",73389208.6490754,0.173514081749713,"impact"
"Water consumption","kg",2018,"Baker","PlasticFilm",8521796.09206664,0.0201480796835361,"impact"
"Water consumption","kg",2018,"Baker","RigidPlastic",3809846.83625093,0.00900761961557757,"impact"
"Water consumption","kg",2018,"Baker","ScrapMetal",15902598.3654814,0.0375985080587969,"impact"
"Water consumption","kg",2018,"Baker","TinnedCan",-68753.1610092929,-0.000162553075847451,"impact"
"Water consumption","kg",2018,"Baker","YardDebris",-1447747.43927315,-0.00342290879211087,"impact"
"Water consumption","kg",2018,"Benton","Aluminum",35690670.0663037,0.0161473275707066,"impact"
"Water consumption","kg",2018,"Benton","Cardboard",45114288.6056577,0.0204108018953312,"impact"
"Water consumption","kg",2018,"Benton","Carpeting",26119963.2663091,0.0118173069379865,"impact"
"Water consumption","kg",2018,"Benton","Electronics",230013542.883417,0.104063723537202,"impact"
"Water consumption","kg",2018,"Benton","FoodWaste",1342247429.62151,0.607265397000771,"impact"
"Water consumption","kg",2018,"Benton","Glass",21761455.1147997,0.00984541179812857,"impact"
"Water consumption","kg",2018,"Benton","PaperFiber",357471347.485465,0.161728735668635,"impact"
"Water consumption","kg",2018,"Benton","PlasticFilm",40976396.2516631,0.0185387187103379,"impact"
"Water consumption","kg",2018,"Benton","RigidPlastic",19555196.5494882,0.00884724674004532,"impact"
"Water consumption","kg",2018,"Benton","ScrapMetal",105974125.43719,0.0479452729319599,"impact"
"Water consumption","kg",2018,"Benton","TinnedCan",-950991.566681208,-0.000430251724488604,"impact"
"Water consumption","kg",2018,"Benton","YardDebris",-13659059.9283045,-0.00617969106661514,"impact"
"Water consumption","kg",2018,"Clatsop","Aluminum",22395636.5864858,0.0196008343890935,"impact"
"Water consumption","kg",2018,"Clatsop","Cardboard",25473968.8827844,0.0222950146282369,"impact"
"Water consumption","kg",2018,"Clatsop","Carpeting",13921817.061677,0.0121844819890429,"impact"
"Water consumption","kg",2018,"Clatsop","Electronics",127592186.861338,0.111669668971163,"impact"
"Water consumption","kg",2018,"Clatsop","FoodWaste",643897055.552552,0.563543684090959,"impact"
"Water consumption","kg",2018,"Clatsop","Glass",12891559.1466374,0.011282792291911,"impact"
"Water consumption","kg",2018,"Clatsop","PaperFiber",189042919.986453,0.165451825974041,"impact"
"Water consumption","kg",2018,"Clatsop","PlasticFilm",21705749.1430571,0.01899703956176,"impact"
"Water consumption","kg",2018,"Clatsop","RigidPlastic",10329466.4502317,0.00904042894413023,"impact"
"Water consumption","kg",2018,"Clatsop","ScrapMetal",94080176.3415655,0.0823396981213961,"impact"
"Water consumption","kg",2018,"Clatsop","TinnedCan",-384018.352904764,-0.000336095833158893,"impact"
"Water consumption","kg",2018,"Clatsop","YardDebris",-18360638.8185421,-0.0160693731285749,"impact"
"Water consumption","kg",2018,"Columbia","Aluminum",17977145.1619269,0.017220370642895,"impact"
"Water consumption","kg",2018,"Columbia","Cardboard",19347065.3906159,0.0185326220530458,"impact"
"Water consumption","kg",2018,"Columbia","Carpeting",13163032.8580062,0.012608915517884,"impact"
"Water consumption","kg",2018,"Columbia","Electronics",122548568.163299,0.117389704901393,"impact"
"Water consumption","kg",2018,"Columbia","FoodWaste",609113342.920978,0.583471815694444,"impact"
"Water consumption","kg",2018,"Columbia","Glass",7090242.54278884,0.00679176829441362,"impact"
"Water consumption","kg",2018,"Columbia","PaperFiber",182021202.151516,0.174358750384505,"impact"
"Water consumption","kg",2018,"Columbia","PlasticFilm",20399999.8210917,0.0195412316510736,"impact"
"Water consumption","kg",2018,"Columbia","RigidPlastic",9282548.68372758,0.0088917860652894,"impact"
"Water consumption","kg",2018,"Columbia","ScrapMetal",45818121.399018,0.0438893398003624,"impact"
"Water consumption","kg",2018,"Columbia","TinnedCan",-161659.550245485,-0.00015485425233628,"impact"
"Water consumption","kg",2018,"Columbia","YardDebris",-2653138.54477724,-0.00254145075296917,"impact"
"Water consumption","kg",2018,"Coos","Aluminum",30943637.4758191,0.0183838604461122,"impact"
"Water consumption","kg",2018,"Coos","Cardboard",25821585.0348673,0.0153408084666638,"impact"
"Water consumption","kg",2018,"Coos","Carpeting",20832227.2703229,0.0123765914469037,"impact"
"Water consumption","kg",2018,"Coos","Electronics",192284900.850054,0.114237984654658,"impact"
"Water consumption","kg",2018,"Coos","FoodWaste",968127980.145885,0.575172511469819,"impact"
"Water consumption","kg",2018,"Coos","Glass",12071106.9405771,0.00717154037236513,"impact"
"Water consumption","kg",2018,"Coos","PaperFiber",280601956.089234,0.166707847636909,"impact"
"Water consumption","kg",2018,"Coos","PlasticFilm",32273287.0639947,0.0191738158122308,"impact"
"Water consumption","kg",2018,"Coos","RigidPlastic",14848013.1949362,0.0088213224024179,"impact"
"Water consumption","kg",2018,"Coos","ScrapMetal",108608387.444591,0.0645251043811166,"impact"
"Water consumption","kg",2018,"Coos","TinnedCan",-373134.532002436,-0.000221682184885945,"impact"
"Water consumption","kg",2018,"Coos","YardDebris",-2844104.27033897,-0.00168970490431069,"impact"
"Water consumption","kg",2018,"Crook","Aluminum",10486975.6156168,0.0138829956857983,"impact"
"Water consumption","kg",2018,"Crook","Cardboard",9252633.74031583,0.0122489342025156,"impact"
"Water consumption","kg",2018,"Crook","Carpeting",9342108.43755907,0.0123673836851258,"impact"
"Water consumption","kg",2018,"Crook","Electronics",94869033.1640797,0.12559067803795,"impact"
"Water consumption","kg",2018,"Crook","FoodWaste",431855939.410612,0.571704785390714,"impact"
"Water consumption","kg",2018,"Crook","Glass",4014528.36150868,0.005314561792281,"impact"
"Water consumption","kg",2018,"Crook","PaperFiber",125658185.970402,0.166350349009533,"impact"
"Water consumption","kg",2018,"Crook","PlasticFilm",14579318.6599738,0.0193005710585309,"impact"
"Water consumption","kg",2018,"Crook","RigidPlastic",6452450.60867895,0.0085419616910063,"impact"
"Water consumption","kg",2018,"Crook","ScrapMetal",50554765.2532892,0.066926024588327,"impact"
"Water consumption","kg",2018,"Crook","TinnedCan",-138503.357476482,-0.000183355200278253,"impact"
"Water consumption","kg",2018,"Crook","YardDebris",-1544674.610474,-0.00204488994150401,"impact"
"Water consumption","kg",2018,"Curry","Aluminum",10576395.0081945,0.0157444791223095,"impact"
"Water consumption","kg",2018,"Curry","Cardboard",12433228.4816564,0.0185086417537048,"impact"
"Water consumption","kg",2018,"Curry","Carpeting",8195777.09630761,0.0122005883180366,"impact"
"Water consumption","kg",2018,"Curry","Electronics",78593281.4785404,0.116997358592786,"impact"
"Water consumption","kg",2018,"Curry","FoodWaste",378864689.998255,0.563994366439242,"impact"
"Water consumption","kg",2018,"Curry","Glass",6417632.65762582,0.00955356558774093,"impact"
"Water consumption","kg",2018,"Curry","PaperFiber",110554867.797757,0.164576758580108,"impact"
"Water consumption","kg",2018,"Curry","PlasticFilm",12658154.3596686,0.018843476145545,"impact"
"Water consumption","kg",2018,"Curry","RigidPlastic",5931349.22038098,0.00882966302743617,"impact"
"Water consumption","kg",2018,"Curry","ScrapMetal",48807244.7034082,0.0726565757665898,"impact"
"Water consumption","kg",2018,"Curry","TinnedCan",-162263.281949822,-0.000241552140686595,"impact"
"Water consumption","kg",2018,"Curry","YardDebris",-1117743.41094216,-0.00166392119281125,"impact"
"Water consumption","kg",2018,"Deschutes","Aluminum",91597737.6073354,0.0155681168383892,"impact"
"Water consumption","kg",2018,"Deschutes","Cardboard",106355580.972006,0.0180763865378958,"impact"
"Water consumption","kg",2018,"Deschutes","Carpeting",73270326.0409411,0.0124531568834392,"impact"
"Water consumption","kg",2018,"Deschutes","Electronics",639158899.938657,0.108632600460041,"impact"
"Water consumption","kg",2018,"Deschutes","FoodWaste",3498059018.75236,0.594536425615349,"impact"
"Water consumption","kg",2018,"Deschutes","Glass",63265202.870052,0.0107526680878032,"impact"
"Water consumption","kg",2018,"Deschutes","PaperFiber",996683112.403298,0.169398061022648,"impact"
"Water consumption","kg",2018,"Deschutes","PlasticFilm",113668775.201903,0.0193193502311799,"impact"
"Water consumption","kg",2018,"Deschutes","RigidPlastic",52927175.0613307,0.00899559821895306,"impact"
"Water consumption","kg",2018,"Deschutes","ScrapMetal",310576090.660377,0.0527860730287699,"impact"
"Water consumption","kg",2018,"Deschutes","TinnedCan",-1999836.6410339,-0.000339895845667856,"impact"
"Water consumption","kg",2018,"Deschutes","YardDebris",-59887226.2226615,-0.0101785410788004,"impact"
"Water consumption","kg",2018,"Douglas","Aluminum",117666621.950851,0.0421148343585841,"impact"
"Water consumption","kg",2018,"Douglas","Cardboard",43800226.7219941,0.0156768271467477,"impact"
"Water consumption","kg",2018,"Douglas","Carpeting",34493917.3393736,0.0123459447636153,"impact"
"Water consumption","kg",2018,"Douglas","Electronics",292171659.173114,0.104573079657951,"impact"
"Water consumption","kg",2018,"Douglas","FoodWaste",1594544135.76955,0.570713776277489,"impact"
"Water consumption","kg",2018,"Douglas","Glass",20020580.8231229,0.00716569772420805,"impact"
"Water consumption","kg",2018,"Douglas","PaperFiber",464921669.794108,0.16640317184659,"impact"
"Water consumption","kg",2018,"Douglas","PlasticFilm",53741592.1515704,0.0192350066153454,"impact"
"Water consumption","kg",2018,"Douglas","RigidPlastic",24586943.9553455,0.00880007477817861,"impact"
"Water consumption","kg",2018,"Douglas","ScrapMetal",166937156.084807,0.0597495752001901,"impact"
"Water consumption","kg",2018,"Douglas","TinnedCan",-691624.056050724,-0.00024754371355332,"impact"
"Water consumption","kg",2018,"Douglas","YardDebris",-18245717.3139724,-0.00653044465534551,"impact"
"Water consumption","kg",2018,"Gilliam","Aluminum",1477571.65594294,0.0121644792210831,"impact"
"Water consumption","kg",2018,"Gilliam","Cardboard",1205265.57430104,0.00992265111170891,"impact"
"Water consumption","kg",2018,"Gilliam","Carpeting",1606282.70501819,0.0132241252123298,"impact"
"Water consumption","kg",2018,"Gilliam","Electronics",12604962.7896928,0.103773517393234,"impact"
"Water consumption","kg",2018,"Gilliam","FoodWaste",74253337.0460316,0.611309219393563,"impact"
"Water consumption","kg",2018,"Gilliam","Glass",464483.751422609,0.00382397897251574,"impact"
"Water consumption","kg",2018,"Gilliam","PaperFiber",21513640.4217492,0.177116440226523,"impact"
"Water consumption","kg",2018,"Gilliam","PlasticFilm",2480859.8606893,0.0204243009835725,"impact"
"Water consumption","kg",2018,"Gilliam","RigidPlastic",1079233.12901226,0.00888505739790743,"impact"
"Water consumption","kg",2018,"Gilliam","ScrapMetal",5017737.15714544,0.0413097795558347,"impact"
"Water consumption","kg",2018,"Gilliam","TinnedCan",-20936.7518716028,-0.00017236706055826,"impact"
"Water consumption","kg",2018,"Gilliam","YardDebris",-216353.252109663,-0.00178118240771356,"impact"
"Water consumption","kg",2018,"Grant","Aluminum",2978810.68117884,0.0223812667278116,"impact"
"Water consumption","kg",2018,"Grant","Cardboard",2616484.34363873,0.0196589311143958,"impact"
"Water consumption","kg",2018,"Grant","Carpeting",1732525.11419714,0.0130173115527211,"impact"
"Water consumption","kg",2018,"Grant","Electronics",13028750.4103553,0.0978913966928734,"impact"
"Water consumption","kg",2018,"Grant","FoodWaste",80089121.8235073,0.601748882147403,"impact"
"Water consumption","kg",2018,"Grant","Glass",1012448.45989431,0.00760702221602381,"impact"
"Water consumption","kg",2018,"Grant","PaperFiber",23324420.5207952,0.175247819623424,"impact"
"Water consumption","kg",2018,"Grant","PlasticFilm",2716030.64006057,0.0204068712994033,"impact"
"Water consumption","kg",2018,"Grant","RigidPlastic",1375845.32610666,0.0103374012367983,"impact"
"Water consumption","kg",2018,"Grant","ScrapMetal",4478833.16462631,0.0336516718971881,"impact"
"Water consumption","kg",2018,"Grant","TinnedCan",-25986.3527289801,-0.000195248222851186,"impact"
"Water consumption","kg",2018,"Grant","YardDebris",-233357.080697679,-0.00175332628519088,"impact"
"Water consumption","kg",2018,"Harney","Aluminum",2747175.6629772,0.018417575747942,"impact"
"Water consumption","kg",2018,"Harney","Cardboard",2617941.10718074,0.017551163289245,"impact"
"Water consumption","kg",2018,"Harney","Carpeting",1865091.87650829,0.0125039222556435,"impact"
"Water consumption","kg",2018,"Harney","Electronics",18100394.7506663,0.121348407340931,"impact"
"Water consumption","kg",2018,"Harney","FoodWaste",86217261.3174075,0.578016528936703,"impact"
"Water consumption","kg",2018,"Harney","Glass",952165.149556858,0.00638349196334576,"impact"
"Water consumption","kg",2018,"Harney","PaperFiber",25159015.3372093,0.16867071041774,"impact"
"Water consumption","kg",2018,"Harney","PlasticFilm",2942553.54938448,0.0197274253767347,"impact"
"Water consumption","kg",2018,"Harney","RigidPlastic",1343024.37471708,0.00900388478466572,"impact"
"Water consumption","kg",2018,"Harney","ScrapMetal",7502466.43609098,0.05029792806673,"impact"
"Water consumption","kg",2018,"Harney","TinnedCan",-35330.3562890888,-0.00023686126880248,"impact"
"Water consumption","kg",2018,"Harney","YardDebris",-251212.748356966,-0.00168417691087835,"impact"
"Water consumption","kg",2018,"Hood River","Aluminum",15743480.911373,0.0210371863259357,"impact"
"Water consumption","kg",2018,"Hood River","Cardboard",17072347.8262319,0.0228128813610828,"impact"
"Water consumption","kg",2018,"Hood River","Carpeting",9364250.89906443,0.0125129564468884,"impact"
"Water consumption","kg",2018,"Hood River","Electronics",80096733.0205064,0.107029055781042,"impact"
"Water consumption","kg",2018,"Hood River","FoodWaste",441554184.496091,0.590025655986312,"impact"
"Water consumption","kg",2018,"Hood River","Glass",8373061.5254082,0.0111884821673261,"impact"
"Water consumption","kg",2018,"Hood River","PaperFiber",126483252.003169,0.169012923792397,"impact"
"Water consumption","kg",2018,"Hood River","PlasticFilm",14990331.2210354,0.020030791967779,"impact"
"Water consumption","kg",2018,"Hood River","RigidPlastic",6607804.96113291,0.00882966257305748,"impact"
"Water consumption","kg",2018,"Hood River","ScrapMetal",30179163.4640346,0.0403268304212906,"impact"
"Water consumption","kg",2018,"Hood River","TinnedCan",-119603.608627899,-0.000159820017829842,"impact"
"Water consumption","kg",2018,"Hood River","YardDebris",-1980626.2621484,-0.00264660680528138,"impact"
"Water consumption","kg",2018,"Jackson","Aluminum",91459392.7106476,0.0146028299227363,"impact"
"Water consumption","kg",2018,"Jackson","Cardboard",118774317.235804,0.0189640571884276,"impact"
"Water consumption","kg",2018,"Jackson","Carpeting",79458303.6428751,0.0126866805000222,"impact"
"Water consumption","kg",2018,"Jackson","Electronics",740064982.568903,0.118162200206348,"impact"
"Water consumption","kg",2018,"Jackson","FoodWaste",3690360027.9781,0.589219961395554,"impact"
"Water consumption","kg",2018,"Jackson","Glass",51280326.0856316,0.00818765419293844,"impact"
"Water consumption","kg",2018,"Jackson","PaperFiber",1075167828.04853,0.171666271402682,"impact"
"Water consumption","kg",2018,"Jackson","PlasticFilm",124483798.918696,0.019875659457929,"impact"
"Water consumption","kg",2018,"Jackson","RigidPlastic",56206458.3150514,0.00897418326328456,"impact"
"Water consumption","kg",2018,"Jackson","ScrapMetal",301619931.944029,0.0481580342592106,"impact"
"Water consumption","kg",2018,"Jackson","TinnedCan",-3637394.21386414,-0.000580763194383419,"impact"
"Water consumption","kg",2018,"Jackson","YardDebris",-62109990.8803021,-0.0099167685947489,"impact"
"Water consumption","kg",2018,"Jefferson","Aluminum",8992570.56447013,0.0169094062457279,"impact"
"Water consumption","kg",2018,"Jefferson","Cardboard",6977312.2192988,0.0131199645277798,"impact"
"Water consumption","kg",2018,"Jefferson","Carpeting",6528067.21856752,0.01227521539106,"impact"
"Water consumption","kg",2018,"Jefferson","Electronics",59322125.9096444,0.111547851548664,"impact"
"Water consumption","kg",2018,"Jefferson","FoodWaste",301772016.095161,0.567444600758169,"impact"
"Water consumption","kg",2018,"Jefferson","Glass",3012971.33265725,0.0056655164288539,"impact"
"Water consumption","kg",2018,"Jefferson","PaperFiber",87594078.5255006,0.164709728757647,"impact"
"Water consumption","kg",2018,"Jefferson","PlasticFilm",10211425.8597332,0.0192013114573246,"impact"
"Water consumption","kg",2018,"Jefferson","RigidPlastic",4535663.07044936,0.00852874813737898,"impact"
"Water consumption","kg",2018,"Jefferson","ScrapMetal",44093234.217781,0.0829118220125328,"impact"
"Water consumption","kg",2018,"Jefferson","TinnedCan",-79336.3116791497,-0.00014918202916537,"impact"
"Water consumption","kg",2018,"Jefferson","YardDebris",-1151357.07531391,-0.00216498323597233,"impact"
"Water consumption","kg",2018,"Josephine","Aluminum",44658235.0282821,0.0168478627200644,"impact"
"Water consumption","kg",2018,"Josephine","Cardboard",50966367.5825877,0.0192276825053203,"impact"
"Water consumption","kg",2018,"Josephine","Carpeting",32809354.2878982,0.0123777282426499,"impact"
"Water consumption","kg",2018,"Josephine","Electronics",327301965.293861,0.123478650147862,"impact"
"Water consumption","kg",2018,"Josephine","FoodWaste",1521972071.17788,0.574182488464625,"impact"
"Water consumption","kg",2018,"Josephine","Glass",19844109.7199146,0.00748643192350269,"impact"
"Water consumption","kg",2018,"Josephine","PaperFiber",441426180.215198,0.166533399284548,"impact"
"Water consumption","kg",2018,"Josephine","PlasticFilm",50874814.2981763,0.0191931429144395,"impact"
"Water consumption","kg",2018,"Josephine","RigidPlastic",22849363.7152759,0.00862020057156294,"impact"
"Water consumption","kg",2018,"Josephine","ScrapMetal",156479911.836304,0.0590339513282654,"impact"
"Water consumption","kg",2018,"Josephine","TinnedCan",-665160.922037463,-0.000250940053814074,"impact"
"Water consumption","kg",2018,"Josephine","YardDebris",-17840638.5752625,-0.00673059804902618,"impact"
"Water consumption","kg",2018,"Klamath","Aluminum",36794742.4216792,0.0167728139407497,"impact"
"Water consumption","kg",2018,"Klamath","Cardboard",30110877.2252339,0.0137259865962273,"impact"
"Water consumption","kg",2018,"Klamath","Carpeting",27429474.3675561,0.0125036741604831,"impact"
"Water consumption","kg",2018,"Klamath","Electronics",272595888.689114,0.124262321763174,"impact"
"Water consumption","kg",2018,"Klamath","FoodWaste",1267978404.90578,0.578005564562466,"impact"
