"material","LCstage","disposition","impactCategory","impactUnits","impactFactor","corporateSource","impactFactorSetId"
"LDPE","endOfLife","incinerationER_transport","Primary energy demand from ren. and non ren. resources (gross cal. value)","MJ",646.916341557996,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Primary energy demand from ren. and non ren. resources (net cal. value)","MJ",603.470449233187,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Primary energy from non renewable resources (gross cal. value)","MJ",622.829237002858,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Primary energy from non renewable resources (net cal. value)","MJ",579.383344784559,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Primary energy from renewable resources (gross cal. value)","MJ",24.0871045551373,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Primary energy from renewable resources (net cal. value)","MJ",24.0871044486281,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Global Warming Air, excl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",40.9312729545498,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Global Warming Air, incl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",40.7219848740348,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Acidification","kg SO2 eq.",0.0881313555491083,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Ecotoxicity (recommended)","CTUe",5.52289198823081,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Eutrophication","kg N eq.",0.012014580375363,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Global Warming Air, excl. biogenic carbon","kg CO2 eq.",40.8868844198146,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Global Warming Air, incl. biogenic carbon","kg CO2 eq.",40.6775963392996,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Human Health Particulate Air","kg PM2.5 eq.",0.00484262819119625,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Human toxicity, cancer (recommended)","CTUh",2.49898339995639e-08,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Human toxicity, non-canc. (recommended)","CTUh",1.97737241654835e-06,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Ozone Depletion Air","kg CFC 11 eq.",4.36237045123982e-15,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Resources, Fossil fuels","MJ surplus energy",77.23577751014,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Smog Air","kg O3 eq.",1.9564957306732,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Ecotoxicity (recommended and interim)","CTUe",506.116176726868,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Ecotoxicity (recommended only)","CTUe",0.226681327468152,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Human toxicity, cancer (recommended and interim)","CTUh",4.20870270322018e-07,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Human toxicity, cancer (recommended only)","CTUh",2.2368403097503e-10,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Human toxicity, non-canc. (recommended and interim)","CTUh",2.3600922451197e-06,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Human toxicity, non-canc. (recommended only)","CTUh",7.17312697986806e-11,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","high characterization factor for unspecified water","m³ world equiv.",3.3770997267475,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","low characterization factor for unspecified water","m³ world equiv.",3.25774588318728,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","OECD+BRIC average for unspecified water","m³ world equiv.",3.32820919998617,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Blue water consumption (excl hydropower)","kg",105.797993690222,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Blue water use (excl hydropower)","kg",203.722723731345,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","including rainwater)","kg",654.24536999597,"Total freshwater consumption (excl hydropower","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Total freshwater use (excl hydropower)","kg",752.198099216292,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","high characterization factor for unspecified water","m³ equiv.",0.0505242168599004,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","low characterization factor for unspecified water","m³ equiv.",0.0490099773866812,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","OECD+BRIC average for unspecified water","m³ equiv.",0.0495311483285738,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","global average for unspecified water","m³ world equiv.",3.31360278178128,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","high characterization factor for unspecified water","m³ world equiv.",3.32560107127092,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","low characterization factor for unspecified water","m³ world equiv.",3.26993511455978,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","OECD+BRIC average for unspecified water","m³ world equiv.",3.30815611058723,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","high characterization factor for unspecified water","m³ world equiv.",3.3923167623386,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","low characterization factor for unspecified water","m³ world equiv.",3.33440829147957,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","OECD+BRIC average for unspecified water","m³ world equiv.",3.36859590384854,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Blue water consumption","kg",108.318488373726,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Blue water use","kg",1312.67583944124,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Total freshwater consumption (including rainwater)","kg",656.765864679474,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","Total freshwater use","kg",1861.15121492618,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","high characterization factor for unspecified water","m³ equiv.",0.0507882873386907,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","low characterization factor for unspecified water","m³ equiv.",0.0500536038983184,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","OECD+BRIC average for unspecified water","m³ equiv.",0.0503064672448257,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",37.4293934719183,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",42.4912573565786,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP50 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",38.1864129656972,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GWP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",39.3951595806944,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GWP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",43.8664375247497,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP100 excl biogenic carbon","kg CO2 eq.",37.4016497701582,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP20 excl biogenic carbon","kg CO2 eq.",42.4635136548184,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP50 excl biogenic carbon","kg CO2 eq.",38.1586692639371,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GWP100 excl biogenic carbon","kg CO2 eq.",39.3674158789343,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GWP20 excl biogenic carbon","kg CO2 eq.",43.8386938229896,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",35.6366353253364,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",40.6965778417066,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP50 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",36.3917334508252,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GWP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",37.6024014341124,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GWP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",42.0717580098778,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP100 incl biogenic carbon","kg CO2 eq.",35.6088916235762,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP20 incl biogenic carbon","kg CO2 eq.",40.6688341399465,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GTP50 incl biogenic carbon","kg CO2 eq.",36.3639897490651,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GWP100 incl biogenic carbon","kg CO2 eq.",37.5746577323523,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","GWP20 incl biogenic carbon","kg CO2 eq.",42.0440143081177,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Primary energy demand from ren. and non ren. resources (gross cal. value)","MJ",706.237460915153,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Primary energy demand from ren. and non ren. resources (net cal. value)","MJ",656.292732961003,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Primary energy from non renewable resources (gross cal. value)","MJ",657.109204291978,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Primary energy from non renewable resources (net cal. value)","MJ",607.1644773049,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Primary energy from renewable resources (gross cal. value)","MJ",49.1282566231745,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Primary energy from renewable resources (net cal. value)","MJ",49.1282556561027,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Global Warming Air, excl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",39.0036742385654,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Global Warming Air, incl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",37.2123571182009,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Acidification","kg SO2 eq.",0.618253258100024,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Ecotoxicity (recommended)","CTUe",11.8984518948173,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Eutrophication","kg N eq.",0.241070320880307,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Global Warming Air, excl. biogenic carbon","kg CO2 eq.",38.9759305368053,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Global Warming Air, incl. biogenic carbon","kg CO2 eq.",37.1846134164408,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Human Health Particulate Air","kg PM2.5 eq.",0.0119914413234302,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Human toxicity, cancer (recommended)","CTUh",2.15399353970057e-07,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Human toxicity, non-canc. (recommended)","CTUh",2.90624818772332e-05,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Ozone Depletion Air","kg CFC 11 eq.",1.2735782344157e-13,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Resources, Fossil fuels","MJ surplus energy",77.0379329965709,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Smog Air","kg O3 eq.",4.66426279986418,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Ecotoxicity (recommended and interim)","CTUe",1792.18957881756,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Ecotoxicity (recommended only)","CTUe",0.145141983749438,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Human toxicity, cancer (recommended and interim)","CTUh",5.56779035675047e-07,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Human toxicity, cancer (recommended only)","CTUh",2.94958570835673e-08,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Human toxicity, non-canc. (recommended and interim)","CTUh",3.61747065094182e-05,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Human toxicity, non-canc. (recommended only)","CTUh",3.12142430171601e-08,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","high characterization factor for unspecified water","m³ world equiv.",2.4221289374663,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","low characterization factor for unspecified water","m³ world equiv.",1.81173789578387,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","OECD+BRIC average for unspecified water","m³ world equiv.",2.1720964402456,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Blue water consumption (excl hydropower)","kg",80.3116882749928,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Blue water use (excl hydropower)","kg",640.263064247252,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","including rainwater)","kg",-116.639930946296,"Total freshwater consumption (excl hydropower","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","Total freshwater use (excl hydropower)","kg",2501.08888163847,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","high characterization factor for unspecified water","m³ equiv.",0.0369029138145714,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","landfilling","low characterization factor for unspecified water","m³ equiv.",0.0291588966816113,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
